,simm_ABAD_pos,simm_ABAD_neg,simm_LAR_pos,simm_LAR_neg,simm_FLEX_pos,simm_FLEX_neg,maya_ABAD_pos,maya_ABAD_neg,maya_LAR_pos,maya_LAR_neg,maya_FLEX_pos,maya_FLEX_neg
46R_2_679,14.6531,-1.66399,54.136160000000004,0.0,24.663400000000003,0.0,27.926449769999998,0.0,69.98721599000001,0.0,16.05686188,-2.944010198
46R_2_680,14.4809,-1.62905,54.19717,0.0,25.411900000000003,0.0,28.067497009999997,0.0,69.70806121999999,0.0,16.765809060000002,-2.170169353
46R_2_681,14.2679,-1.60915,54.29154,0.0,26.1329,0.0,28.1008184,0.0,69.44523573000001,0.0,17.37704158,-1.432131976
46R_2_682,14.0181,-1.604,54.41359,0.0,26.8354,0.0,28.03067565,0.0,69.20705318,0.0,17.90156126,-0.7276730984
46R_2_683,13.738,-1.61189,54.55579,0.0,27.5285,0.0,27.86795616,0.0,68.9992547,0.0,18.35367799,-0.05268451292
46R_2_684,13.4358,-1.6301,54.70897,0.0,28.22,0.0,27.62874365,0.0,68.82437706,0.0,19.3467804386,0.0
46R_2_685,13.1214,-1.65543,54.86291,0.0,28.915,0.0,27.33286142,0.0,68.68158817,0.0,20.331104919999998,0.0
46R_2_686,12.8051,-1.68471,55.00704,0.0,29.615299999999998,0.0,27.00242758,0.0,68.56705665999999,0.0,21.270853134,0.0
46R_2_687,12.4968,-1.71511,55.13143,0.0,30.3192,0.0,26.660361289999997,0.0,68.47480297000001,0.0,22.178401802,0.0
46R_2_688,12.2056,-1.7444,55.227900000000005,0.0,31.0215,0.0,26.328825950000002,0.0,68.39789867,0.0,23.060898779,0.0
46R_2_689,11.9389,-1.7711,55.29074,0.0,31.7143,0.0,26.02760077,0.0,68.32982779,0.0,23.920254412000002,0.0
46R_2_690,11.7023,-1.79451,55.31749000000001,0.0,32.387499999999996,0.0,25.7725513,0.0,68.26570034,0.0,24.753703179,0.0
46R_2_691,11.4987,-1.81472,55.30879,0.0,33.0301,0.0,25.57439089,0.0,68.20310354,0.0,25.554724933,0.0
46R_2_692,11.3294,-1.83259,55.2682,0.0,33.6315,0.0,25.43796062,0.0,68.14237833,0.0,26.314098836,0.0
46R_2_693,11.1936,-1.8494,55.20146,0.0,34.181799999999996,0.0,25.36218882,0.0,68.08624983000001,0.0,27.020904426,0.0
46R_2_694,11.0898,-1.86678,55.11559,0.0,34.672399999999996,0.0,25.3407836,0.0,68.03890705,0.0,27.663351299,0.0
46R_2_695,11.0155,-1.8861,55.01819999999999,0.0,35.0959,0.0,25.36358237,0.0,68.00469398999999,0.0,28.229403500000004,0.0
46R_2_696,10.9687,-1.90824,54.91663,0.0,35.4466,0.0,25.41837812,0.0,67.9866457,0.0,28.707246183,0.0
46R_2_697,10.9481,-1.93318,54.81746,0.0,35.7191,0.0,25.4929316,0.0,67.98518658,0.0,29.085688595,0.0
46R_2_698,10.9535,-1.95981,54.72592,0.0,35.909,0.0,25.57687283,0.0,67.99723148,0.0,29.354629521,0.0
46R_2_699,10.9862,-1.98578,54.64563,0.0,36.0117,0.0,25.66319585,0.0,68.01591396,0.0,29.505684977,0.0
46R_2_700,11.0487,-2.00781,54.578,0.0,36.0235,0.0,25.749168400000002,0.0,68.03109884,0.0,29.533013697,0.0
46R_2_701,11.1447,-2.02233,54.52168,0.0,35.9416,0.0,25.83655,0.0,68.03063869,0.0,29.434315566000002,0.0
46R_2_702,11.2786,-2.02575,54.472440000000006,0.0,35.7646,0.0,25.93109011,0.0,68.00235271,0.0,29.211886524999997,0.0
46R_2_703,11.455,-2.01553,54.42306,0.0,35.4945,0.0,26.0414052,0.0,67.93637514,0.0,28.873469234,0.0
46R_2_704,11.6777,-1.9904,54.364059999999995,0.0,35.1363,0.0,26.177344319999996,0.0,67.82754659999999,0.0,28.432670236,0.0
46R_2_705,11.949,-1.95073,54.28497,0.0,34.7,0.0,26.3480401,0.0,67.67731667,0.0,27.908667921,0.0
46R_2_706,12.2693,-1.89864,54.17603,0.0,34.2003,0.0,26.55992389,0.0,67.49464035,0.0,27.325118186999998,0.0
46R_2_707,12.6362,-1.83756,54.0301,0.0,33.6562,0.0,26.81502223,0.0,67.29547977,0.0,26.708262559,0.0
46R_2_708,13.044,-1.77177,53.84419,0.0,33.0898,0.0,27.10992575,0.0,67.10072278999999,0.0,26.084622148999998,0.0
46R_2_709,13.4843,-1.70576,53.6202,0.0,32.5253,0.0,27.43575931,0.0,66.93274498,0.0,25.478619336,0.0
46R_2_710,13.9456,-1.6435,53.364779999999996,0.0,31.9858,0.0,27.77931094,0.0,66.81124211,0.0,24.910637139,0.0
46R_2_711,14.4147,-1.58783,53.08829,0.0,31.4913,0.0,28.12519669,0.0,66.74930811,0.0,24.395772815,0.0
46R_2_712,14.8776,-1.5399,52.80328,0.0,31.0562,0.0,28.45855951,0.0,66.75068616,0.0,23.943315147,0.0
46R_2_713,15.3209,-1.49895,52.52272,0.0,30.688200000000002,0.0,28.76756072,0.0,66.80896043,0.0,23.556783793999998,0.0
46R_2_714,15.7332,-1.46247,52.25847,0.0,30.387,0.0,29.04494285,0.0,66.90890789,0.0,23.234277665,0.0
46R_2_715,16.1061,-1.42683,52.02015,0.0,30.1452,0.0,29.288245439999997,0.0,67.02961683000001,0.0,22.968957272,0.0
46R_2_716,16.4346,-1.38812,51.81466,0.0,29.9498,0.0,29.49876666,0.0,67.14858532,0.0,22.749656216,0.0
46R_2_717,16.7171,-1.34322,51.646100000000004,0.0,29.7847,0.0,29.679750209999998,0.0,67.24578618999999,0.0,22.561775294,0.0
46R_2_718,16.9547,-1.29045,51.51626,0.0,29.6328,0.0,29.834506510000004,0.0,67.30691671,0.0,22.388479931,0.0
46R_2_719,17.1509,-1.23006,51.425250000000005,0.0,29.4787,0.0,29.96504426,0.0,67.32522726,0.0,22.2122352561,0.0
46R_2_720,17.3103,-1.164,51.372159999999994,0.0,29.309199999999997,0.0,30.071543459999997,0.0,67.30185031,0.0,22.016457466400002,0.0
46R_2_721,17.4381,-1.09552,51.35568,0.0,29.1148,0.0,30.15262007,0.0,67.24486590000001,0.0,21.7870138607,0.0
46R_2_722,17.5397,-1.02852,51.37447,0.0,28.8893,0.0,30.206136710000003,0.0,67.16745614999999,0.0,21.5133068228,0.0
46R_2_723,17.6199,-0.96689,51.427319999999995,0.0,28.628999999999998,0.0,30.23017883,0.0,67.08567381,0.0,21.24311686,-0.05434526596
46R_2_724,17.6829,-0.91399,51.51317,0.0,28.332900000000002,0.0,30.22385121,0.0,67.01623679,0.0,21.0935092,-0.2827388048
46R_2_725,17.7324,-0.87231,51.6309,0.0,28.0015,0.0,30.18770338,0.0,66.9746375,0.0,20.91796398,-0.5380016193
46R_2_726,17.7711,-0.84332,51.77899,0.0,27.6363,0.0,30.12370586,0.0,66.9736743,0.0,20.71985245,-0.8205135912
46R_2_727,17.8011,-0.82738,51.955330000000004,0.0,27.2397,0.0,30.03489852,0.0,67.02249288,0.0,20.50236702,-1.12929672
46R_2_728,17.8236,-0.82396,52.156819999999996,0.0,26.8143,0.0,29.92482066,0.0,67.12606907,0.0,20.26788473,-1.462467462
46R_2_729,17.8395,-0.83165,52.37932,0.0,26.3629,0.0,29.79692697,0.0,67.28507996,0.0,20.01746893,-1.817668825
46R_2_730,17.8491,-0.84851,52.61761,0.0,25.8881,0.0,29.65414524,0.0,67.49615908,0.0,19.75059867,-2.192439139
46R_2_731,17.8523,-0.87221,52.86542,0.0,25.392599999999998,0.0,29.49864626,0.0,67.75243044000001,0.0,19.46514726,-2.584490478
46R_2_732,17.8492,-0.90029,53.1158,0.0,24.8786,0.0,29.331866500000004,0.0,68.04427385,0.0,19.15755868,-2.991891503
46R_2_733,17.8397,-0.93045,53.36134,0.0,24.348499999999998,0.0,29.15466667,0.0,68.36031437,0.0,18.82320642,-3.413151801
46R_2_734,17.8237,-0.96071,53.594710000000006,0.0,23.8045,0.0,28.967558150000002,0.0,68.68846178000001,0.0,18.45685601,-3.84721756
46R_2_735,17.8014,-0.98962,53.80901,0.0,23.3599,-0.1113,28.77085209,0.0,69.01698827,0.0,18.05317879,-4.29338783
46R_2_736,17.7732,-1.01632,53.998400000000004,0.0,23.1034,-0.4205,28.56475115,0.0,69.33548927,0.0,17.60727048,-4.751169682
46R_2_737,17.7393,-1.04063,54.15833,0.0,22.8335,-0.7242,28.34936022,0.0,69.63562489,0.0,17.11514235,-5.220094919
46R_2_738,17.7001,-1.06284,54.28604,0.0,22.5515,-1.0218,28.12472105,0.0,69.91157770000001,0.0,16.574169400000002,-5.6995230910000005
46R_2_739,17.656,-1.08365,54.38061,0.0,22.2589,-1.3128,27.89088011,0.0,70.16020537,0.0,15.98346591,-6.188454628
46R_2_740,17.6071,-1.10385,54.44306,0.0,21.9573,-1.5969,27.64807463,0.0,70.38089037,0.0,15.3441906,-6.685388088000001
46R_2_741,17.5539,-1.12415,54.47621,0.0,21.6486,-1.874,27.39699483,0.0,70.57515621,0.0,14.65975523,-7.188224196
46R_2_742,17.4967,-1.14498,54.48441,0.0,21.3346,-2.1438,27.13909984,0.0,70.74607373,0.0,13.93594503,-7.694220543
46R_2_743,17.4361,-1.16633,54.473209999999995,0.0,21.0175,-2.4058,26.87691689,0.0,70.89764119,0.0,13.18093657,-8.1999892
46R_2_744,17.3727,-1.18773,54.44881,0.0,20.6995,-2.6594,26.61425352,0.0,71.03408813,0.0,12.40523219,-8.701502681
46R_2_745,17.3079,-1.20825,54.417609999999996,0.0,20.3833,-2.9034,26.356238129999998,0.0,71.15930795,0.0,11.62151575,-9.194095731
46R_2_746,17.243,-1.22667,54.38563,0.0,20.0722,-3.1368,26.10914469,0.0,71.27640724,0.0,10.84444642,-9.672433734
46R_2_747,17.1797,-1.24164,54.35804,0.0,19.7701,-3.3575,25.88002085,0.0,71.38738632,0.0,10.09040475,-10.13044119
46R_2_748,17.1201,-1.25196,54.338719999999995,0.0,19.4818,-3.5635,25.67614198,0.0,71.49298191,0.0,9.377195835,-10.56118608
46R_2_749,17.0662,-1.25685,54.33003,0.0,19.2135,-3.7517,25.504357810000002,0.0,71.59261703,0.0,8.723703027,-10.95676184
46R_2_750,17.0199,-1.25619,54.33254,0.0,18.9724,-3.9184,25.370414259999997,0.0,71.6844511,0.0,8.149479032,-11.30816936
46R_2_751,16.9828,-1.25069,54.345,0.0,18.7669,-4.0591,25.278351309999998,0.0,71.76548243,0.0,7.674232721000001,-11.60528421
46R_2_752,16.9561,-1.24202,54.364419999999996,0.0,18.6069,-4.1683,25.23003698,0.0,71.83170557,0.0,7.317175269,-11.83694601
46R_2_753,16.9403,-1.23268,54.386300000000006,0.0,18.5027,-4.2395,25.224963430000003,0.0,71.87827826,0.0,7.096190453,-11.99122429
46R_2_754,16.9353,-1.22574,54.404920000000004,0.0,18.465,-4.2655,25.26034594,0.0,71.89981699,0.0,7.026809454,-12.05590725
46R_2_755,16.9402,-1.2244,54.41386,0.0,18.5036,-4.2385,25.33162713,0.0,71.89068794,0.0,7.121035457,-12.01921821
46R_2_756,16.9535,-1.23128,54.40651,0.0,18.6263,-4.1506,25.43337107,0.0,71.84541463000001,0.0,7.386105061,-11.87072039
46R_2_757,16.9733,-1.2478,54.37666,0.0,18.8377,-3.9945,25.56047797,0.0,71.75914288,0.0,7.823360562,-11.6023314
46R_2_758,16.9976,-1.27359,54.31903,0.0,19.1377,-3.7641,25.70951223,0.0,71.62810087,0.0,8.427434564,-11.20933771
46R_2_759,17.0246,-1.30615,54.229879999999994,0.0,19.5212,-3.4557,25.87984562,0.0,71.45000458,0.0,9.185957313,-10.69127202
46R_2_760,17.053,-1.34107,54.10736,0.0,19.9779,-3.0689,26.07424974,0.0,71.22435093,0.0,10.07992148,-10.05251765
46R_2_761,17.082,-1.37268,53.95184,0.0,20.4927,-2.6071,26.298578979999995,0.0,70.95255375,0.0,11.08470321,-9.302583337
46R_2_762,17.1112,-1.3951,53.765910000000005,0.0,21.0473,-2.0783,26.56040311,0.0,70.63789606,0.0,12.17159033,-8.45597744
46R_2_763,17.1404,-1.40348,53.55422,0.0,21.6219,-1.4945,26.8667078,0.0,70.28543472,0.0,13.30956817,-7.531692386
46R_2_764,17.1692,-1.39505,53.32306,0.0,22.1974,-0.8717,27.221171849999998,0.0,69.90187884,0.0,14.467109440000002,-6.55230701
46R_2_765,17.1961,-1.36972,53.07995,0.0,22.7567,-0.2278,27.62173653,0.0,69.49551819999999,0.0,15.6137836,-5.54273665
46R_2_766,17.2188,-1.33016,52.83307,0.0,23.704800000000002,0.0,28.05923104,0.0,69.07615661,0.0,16.72163367,-4.528689980999999
46R_2_767,17.234,-1.28127,52.59079,0.0,24.8263,0.0,28.51753235,0.0,68.65494728,0.0,17.76633859,-3.5349363090000003
46R_2_768,17.2376,-1.22932,52.36122,0.0,25.872899999999998,0.0,28.97527218,0.0,68.24396132999999,0.0,18.72820735,-2.5835582610000003
46R_2_769,17.2252,-1.18097,52.15184,0.0,26.831599999999998,0.0,29.408651589999998,0.0,67.85546063999999,0.0,19.59296227,-1.692413837
46R_2_770,17.1926,-1.14231,51.96917,0.0,27.6969,0.0,29.79465365,0.0,67.50088215,0.0,20.35226583,-0.8740148692999999
46R_2_771,17.1366,-1.11814,51.8185,0.0,28.4694,0.0,30.1139462,0.0,67.18979597,0.0,21.00385427,-0.1349887997
46R_2_772,17.0546,-1.11155,51.70369,0.0,29.1551,0.0,30.35292626,0.0,66.92890883,0.0,22.0750295335,0.0
46R_2_773,16.9458,-1.12369,51.62701,0.0,29.7643,0.0,30.50470352,0.0,66.72143697,0.0,23.109423073000002,0.0
46R_2_774,16.8102,-1.15392,51.589029999999994,0.0,30.3093,0.0,30.56903482,0.0,66.56684637000001,0.0,23.992423417999998,0.0
46R_2_775,16.6492,-1.20008,51.588409999999996,0.0,30.8036,0.0,30.55142045,0.0,66.46103859,0.0,24.749249215000003,0.0
46R_2_776,16.465,-1.2589,51.62208,0.0,31.2603,0.0,30.461710689999997,0.0,66.39685154,0.0,25.407003017999997,0.0
46R_2_777,16.2605,-1.32645,51.68529,0.0,31.6915,0.0,30.312465430000003,0.0,66.36485338,0.0,25.991965238,0.0
46R_2_778,16.0387,-1.39865,51.77195,0.0,32.1075,0.0,30.11737704,0.0,66.35427952,0.0,26.527451574,0.0
46R_2_779,15.8027,-1.47165,51.8752,0.0,32.516,0.0,29.8898685,0.0,66.35408878000001,0.0,27.032354175000002,0.0
46R_2_780,15.5557,-1.54222,51.98793,0.0,32.9229,0.0,29.64201331,0.0,66.35403156000001,0.0,27.52045125,0.0
46R_2_781,15.3,-1.60796,52.103489999999994,0.0,33.3318,0.0,29.38379288,0.0,66.3456583,0.0,28.000394106999998,0.0
46R_2_782,15.0379,-1.66737,52.216139999999996,0.0,33.7441,0.0,29.12270426,0.0,66.32318973,0.0,28.476246896,0.0
46R_2_783,14.7711,-1.71986,52.32158,0.0,34.160000000000004,0.0,28.86373162,0.0,66.28410339,0.0,28.948386015,0.0
46R_2_784,14.501,-1.76564,52.41702,0.0,34.578,0.0,28.60957861,0.0,66.22940302,0.0,29.414560200000004,0.0
46R_2_785,14.2288,-1.80544,52.501310000000004,0.0,34.9958,0.0,28.361128560000004,0.0,66.16341353,0.0,29.870945214000002,0.0
46R_2_786,13.956,-1.84032,52.57477,0.0,35.4101,0.0,28.11802506,0.0,66.09314681000001,0.0,30.313009024,0.0
46R_2_787,13.684,-1.87137,52.63904,0.0,35.8165,0.0,27.879238129999997,0.0,66.02722645,0.0,30.736119149,0.0
46R_2_788,13.4149,-1.89936,52.69685,0.0,36.2102,0.0,27.64353991,0.0,65.97455023999999,0.0,31.135861875,0.0
46R_2_789,13.1506,-1.92455,52.75183,0.0,36.5857,0.0,27.409776450000003,0.0,65.94290257,0.0,31.508102414,0.0
46R_2_790,12.8938,-1.94648,52.80818,0.0,36.9364,0.0,27.1769464,0.0,65.93775988,0.0,31.848918792,0.0
46R_2_791,12.6469,-1.96391,52.87047,0.0,37.256099999999996,0.0,26.944152109999997,0.0,65.96153736,0.0,32.154565450999996,0.0
46R_2_792,12.4123,-1.97492,52.94318,0.0,37.5383,0.0,26.71053648,0.0,66.01339579,0.0,32.421553732,0.0
46R_2_793,12.1923,-1.97716,53.030159999999995,0.0,37.7777,0.0,26.475342509999997,0.0,66.08962536000001,0.0,32.646970744,0.0
46R_2_794,11.9886,-1.96828,53.134150000000005,0.0,37.9701,0.0,26.23814941,0.0,66.18444205,0.0,32.8289634,0.0
46R_2_795,11.8027,-1.94633,53.256190000000004,0.0,38.1133,0.0,25.99926591,0.0,66.29101753,0.0,32.967299226,0.0
46R_2_796,11.6351,-1.91039,53.395160000000004,0.0,38.207899999999995,0.0,25.76015234,0.0,66.40246629999999,0.0,33.063793185,0.0
46R_2_797,11.4863,-1.86091,53.54767,0.0,38.2571,0.0,25.52370668,0.0,66.51263474999999,0.0,33.122467399,0.0
46R_2_798,11.3561,-1.79987,53.70832,0.0,38.2671,0.0,25.29426575,0.0,66.6165924,0.0,33.149318696,0.0
46R_2_799,11.2441,-1.73072,53.87022,0.0,38.2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46R_9_1,20.4497,0.0,37.788799999999995,0.0,53.2137,0.0,34.89096999,0.0,36.74803973,0.0,63.036153320000004,0.0
46R_9_2,20.5279,0.0,37.6387,0.0,53.173300000000005,0.0,35.176460739999996,0.0,36.23772979,0.0,63.326659199999995,0.0
46R_9_3,20.5777,0.0,37.4604,0.0,53.145300000000006,0.0,35.41227221,0.0,35.08900166,0.0,64.03891562999999,0.0
46R_9_4,20.5961,0.0,37.2537,0.0,53.129799999999996,0.0,35.59959888,0.0,34.354081158,0.0,64.50130701,0.0
46R_9_5,20.5804,0.0,37.0194,0.0,53.1267,0.0,35.741205210000004,0.0,33.664759993,0.0,64.91684437,0.0
46R_9_6,20.529600000000002,0.0,36.7592,0.0,53.133799999999994,0.0,35.84116458,0.0,33.013321157,0.0,65.27615309000001,0.0
46R_9_7,20.4434,0.0,36.4765,0.0,53.14789999999999,0.0,35.90468407,0.0,32.397698161,0.0,65.57596683,0.0
46R_9_8,20.3229,0.0,36.176,0.0,53.1644,0.0,35.937922,0.0,31.821448798,0.0,65.81910848999999,0.0
46R_9_9,20.1708,0.0,35.8643,0.0,53.17700000000001,0.0,35.94776392,0.0,31.292662620999998,0.0,66.01353169000001,0.0
46R_9_10,19.9908,0.0,35.5488,0.0,53.179500000000004,0.0,35.94144464,0.0,30.822122094,0.0,66.17058992,0.0
46R_9_11,19.7877,0.0,35.237899999999996,0.0,53.165800000000004,0.0,35.92601657,0.0,30.421122312,0.0,66.30276918999999,0.0
46R_9_12,19.5672,0.0,34.9398,0.0,53.1305,0.0,35.907719130000004,0.0,30.099410418000005,0.0,66.42132997,0.0
46R_9_13,19.3351,0.0,34.6622,0.0,53.069500000000005,0.0,35.89129567,0.0,29.863585828,0.0,66.53427839,0.0
46R_9_14,19.0965,0.0,34.4109,0.0,52.9802,0.0,35.87941885,0.0,29.716208573,0.0,66.64500952,0.0
46R_9_15,18.8565,0.0,34.1895,0.0,52.8618,0.0,35.87235093,0.0,29.655550127,0.0,66.75181388,0.0
46R_9_16,18.6186,0.0,33.9999,0.0,52.715,0.0,35.86790323,0.0,29.675932523,0.0,66.84831381,0.0
46R_9_17,18.3853,0.0,33.8408,0.0,52.5422,0.0,35.861773490000004,0.0,29.768449068,0.0,66.92461013,0.0
46R_9_18,18.158199999999997,0.0,33.7091,0.0,52.3477,0.0,35.84812164,0.0,29.921854729000003,0.0,66.96889401,0.0
46R_9_19,17.9379,0.0,33.6,0.0,52.1366,0.0,35.82037569,0.0,30.123563405,0.0,66.96931362000001,0.0
46R_9_20,17.7246,0.0,33.5072,0.0,51.9154,0.0,35.772097110000004,0.0,30.360610481000002,0.0,66.91570997,0.0
46R_9_21,17.5182,0.0,33.4243,0.0,51.691,0.0,35.69785118,0.0,30.620581511000005,0.0,66.80116653,0.0
46R_9_22,17.3184,0.0,33.3445,0.0,51.47,0.0,35.59396624,0.0,30.892461538,0.0,66.62313223000001,0.0
46R_9_23,17.1252,0.0,33.2622,0.0,51.2584,0.0,35.45917749,0.0,31.167351005,0.0,66.38413191000001,0.0
46R_9_24,16.9388,0.0,33.1725,0.0,51.0605,0.0,35.29505253,0.0,31.439001561,0.0,66.09197617,0.0
46R_9_25,16.7596,0.0,33.072399999999995,0.0,50.8789,0.0,35.10618567,0.0,31.704067591,0.0,65.75948477,0.0
46R_9_26,16.5887,0.0,32.9604,0.0,50.7142,0.0,34.9000895,0.0,31.961984042,0.0,65.40377617,0.0
46R_9_27,16.4273,0.0,32.8369,0.0,50.5656,0.0,34.68670845,0.0,32.214417453,0.0,65.04509926,0.0
46R_9_28,16.2772,0.0,32.7035,0.0,50.4311,0.0,34.47758674,0.0,32.464279528,0.0,64.70530509,0.0
46R_9_29,16.1402,0.0,32.5633,0.0,50.308099999999996,0.0,34.28469896,0.0,32.714420557000004,0.0,64.40598488,0.0
46R_9_30,16.0184,0.0,32.5796,-0.1595,50.194700000000005,0.0,34.11907792,0.0,32.966134553,0.0,64.16642904,0.0
46R_9_31,15.914100000000001,0.0,32.6365,-0.3592,50.0907,0.0,33.98939967,0.0,33.217767473,0.0,64.00156259,0.0
46R_9_32,15.8294,0.0,32.6867,-0.5478,49.998099999999994,0.0,33.90075683,0.0,33.463705774,0.0,63.920061579999995,0.0
46R_9_33,15.7667,0.0,32.7278,-0.7199,49.9216,0.0,33.85388612,0.0,33.694066408,0.0,63.92302989,0.0
46R_9_34,15.7285,0.0,32.7556,-0.8685,49.869299999999996,0.0,33.84505033,0.0,33.895298243,0.0,64.00346041,0.0
46R_9_35,15.7172,0.0,32.7644,-0.9855,49.8518,0.0,33.866688010000004,0.0,34.051789047,0.0,64.14665699,0.0
46R_9_36,15.735299999999999,0.0,32.7473,-1.062,49.881699999999995,0.0,33.90881896,0.0,34.148304462,0.0,64.33174849,0.0
46R_9_37,15.7849,0.0,32.6964,-1.0883,49.9718,0.0,33.9609325,0.0,34.172942038,0.0,64.53405618,0.0
46R_9_38,15.8669,0.0,32.6041,-1.0552,50.1331,0.0,34.01396156,0.0,34.120013113,0.0,64.72805738,0.0
46R_9_39,15.981,0.0,32.4631,-0.9543,50.3725,0.0,34.061840769999996,0.0,33.992262487,0.0,64.89047289,0.0
46R_9_40,16.124000000000002,0.0,32.2677,-0.779,50.691199999999995,0.0,34.10222888,0.0,33.801959751,0.0,65.00294923999999,0.0
46R_9_41,16.2906,0.0,32.0141,-0.525,51.0834,0.0,34.13613916,0.0,33.570607301,0.0,65.05395889,0.0
46R_9_42,16.472,0.0,31.7012,-0.191,51.536,0.0,34.166607850000005,0.0,33.327404259,0.0,65.03955603,0.0
46R_9_43,16.6571,0.0,31.5519,0.0,52.03059999999999,0.0,34.19677019,0.0,33.1068337,0.0,64.96299744,0.0
46R_9_44,16.8335,0.0,31.6145,0.0,52.5449,0.0,34.22793865,0.0,32.945878509,0.0,64.83335733999999,0.0
46R_9_45,16.988599999999998,0.0,31.6984,0.0,53.0569,0.0,34.25829649,0.0,32.881185408,0.0,64.66350794,0.0
46R_9_46,17.111400000000003,0.0,31.8042,0.0,53.5464,0.0,34.28256392,0.0,32.946350573000004,0.0,64.46785211,0.0
46R_9_47,17.1943,0.0,31.9327,0.0,53.998000000000005,0.0,34.2927289,0.0,33.169237976000005,0.0,64.26021576,0.0
46R_9_48,17.234,0.0,32.0841,0.0,54.4015,0.0,34.27963614,0.0,33.569309110999995,0.0,64.05208349,0.0
46R_9_49,17.231299999999997,0.0,32.2575,0.0,54.752300000000005,0.0,34.234983920000005,0.0,34.155115488,0.0,63.85135651,0.0
46R_9_50,17.1876,0.0,32.4455,0.0,55.0489,0.0,34.15316582,0.0,34.922312500000004,0.0,63.66166353,0.0
46R_9_51,17.114800000000002,0.0,32.6511,0.0,55.295500000000004,0.0,34.03256297,0.0,35.85278511,0.0,63.48226547,0.0
46R_9_52,17.0222,0.0,32.870200000000004,0.0,55.495999999999995,0.0,33.8759458,0.0,36.915365460000004,0.0,63.308553690000004,0.0
46R_9_53,17.0742,-0.1539,33.098600000000005,0.0,55.6546,0.0,33.69005799,0.0,38.06828976,0.0,63.13313484,0.0
46R_9_54,17.113,-0.2943,33.331900000000005,0.0,55.7752,0.0,33.48448635,0.0,39.26318287,0.0,62.947351929999996,0.0
46R_9_55,17.1388,-0.4145,33.5646,0.0,55.8601,0.0,33.27028393,0.0,40.44993401,0.0,62.74301767,0.0
46R_9_56,17.1577,-0.5138,33.794,0.0,55.9118,0.0,33.05859208,0.0,41.581654549999996,0.0,62.51400948,0.0
46R_9_57,17.1749,-0.5926,34.0186,0.0,55.932100000000005,0.0,32.85963773,0.0,42.61894226,0.0,62.25745678,0.0
46R_9_58,17.1947,-0.6515,34.238600000000005,0.0,55.922799999999995,0.0,32.68209339,0.0,43.532857899999996,0.0,61.974253649999994,0.0
46R_9_59,17.2206,-0.6918,34.4556,0.0,55.88589999999999,0.0,32.53287912,0.0,44.30639625,0.0,61.66886091,0.0
46R_9_60,17.2552,-0.7146,34.672200000000004,0.0,55.8237,0.0,32.41720438,0.0,44.93447661,0.0,61.34848117999999,0.0
46R_9_61,17.3006,-0.7209,34.892700000000005,0.0,55.7381,0.0,32.33876705,0.0,45.42268992,0.0,61.02183342,0.0
46R_9_62,17.3578,-0.7116,35.1221,0.0,55.63120000000001,0.0,32.29992628,0.0,45.78523755,0.0,60.69777727,0.0
46R_9_63,17.4277,-0.6873,35.3665,0.0,55.5048,0.0,32.30182528,0.0,46.042380339999994,0.0,60.38400889,0.0
46R_9_64,17.5104,-0.6482,35.6323,0.0,55.35980000000001,0.0,32.34436512,0.0,46.21785045,0.0,60.086038110000004,0.0
46R_9_65,17.6056,-0.5944,35.9261,0.0,55.1964,0.0,32.42604494,0.0,46.33644819,0.0,59.806532860000004,0.0
46R_9_66,17.7126,-0.5263,36.2539,0.0,55.0137,0.0,32.54366994,0.0,46.422063109999996,0.0,59.545061579999995,0.0
46R_9_67,17.8299,-0.4448,36.6203,0.0,54.8106,0.0,32.69200087,0.0,46.49619222,0.0,59.29821968,0.0
46R_9_68,17.9556,-0.3514,37.028099999999995,0.0,54.584999999999994,0.0,32.86343694,0.0,46.57692313,0.0,59.06008482,0.0
46R_9_69,18.0871,-0.2488,37.4777,0.0,54.3347,0.0,33.0479002,0.0,46.678273680000004,0.0,58.82292747,0.0
46R_9_70,18.221,-0.1408,37.9666,0.0,54.0579,0.0,33.23306561,0.0,46.80974841,0.0,58.57809544,0.0
46R_9_71,18.3536,-0.0313,38.4901,0.0,53.7534,0.0,33.405056,0.0,46.97599769,0.0,58.31706762,0.0
46R_9_72,18.5554,0.0,39.0405,0.0,53.4207,0.0,33.54969144,0.0,47.17648745,0.0,58.032600880000004,0.0
46R_9_73,18.7701,0.0,39.6083,0.0,53.060900000000004,0.0,33.65415573,0.0,47.405229809999994,0.0,57.71991253,0.0
46R_9_74,18.9585,0.0,40.1837,0.0,52.6759,0.0,33.7088871,0.0,47.65069246,0.0,57.37784147,0.0
46R_9_75,19.114800000000002,0.0,40.7572,0.0,52.2688,0.0,33.70938182,0.0,47.89606213,0.0,57.009861470000004,0.0
46R_9_76,19.2365,0.0,41.3201,0.0,51.843599999999995,0.0,33.65750671,0.0,48.120023010000004,0.0,56.62472725,0.0
46R_9_77,19.3233,0.0,41.8648,0.0,51.405,0.0,33.56202722,0.0,48.298136,0.0,56.23666048,0.0
46R_9_78,19.3778,0.0,42.3845,0.0,50.9585,0.0,33.43811273,0.0,48.40481997,0.0,55.86487293,0.0
46R_9_79,19.408199999999997,0.0,42.8768,0.0,50.5094,0.0,33.305799969999995,0.0,48.415728810000005,0.0,55.53239584,0.0
