,simm_ABAD_pos,simm_ABAD_neg,simm_LAR_pos,simm_LAR_neg,simm_FLEX_pos,simm_FLEX_neg,maya_ABAD_pos,maya_ABAD_neg,maya_LAR_pos,maya_LAR_neg,maya_FLEX_pos,maya_FLEX_neg
48L_5_333,0.0,-1.7791,0.0,-5.0165,0.0,-8.8583,0.0,-2.184332162,9.383103251,0.0,0.0,-9.199736714
48L_5_334,0.0,-1.6768,0.0,-5.0884,0.0,-8.751,0.0,-2.150681466,9.414227605,0.0,0.0,-9.173390269
48L_5_335,0.0,-1.618,0.0,-5.1141,0.0,-8.6976,0.0,-2.115834951,9.414193034,0.0,0.0,-9.158015847
48L_5_336,0.0,-1.582,0.0,-5.117,0.0,-8.6716,0.0,-2.081867158,9.398326278,0.0,0.0,-9.145587683
48L_5_337,0.0,-1.5462,0.0,-5.1213,0.0,-8.6448,0.0,-2.0508815350000003,9.382677078,0.0,0.0,-9.130213857
48L_5_338,0.0,-1.495,0.0,-5.1438,0.0,-8.5976,0.0,-2.024775892,9.378814697,0.0,0.0,-9.109922051
48L_5_339,0.0,-1.4239,0.0,-5.189,0.0,-8.5238,0.0,-2.005030662,9.390891194,0.0,0.0,-9.086804986
48L_5_340,0.0,-1.3389,0.0,-5.2508,0.0,-8.4307,0.0,-1.992360651,9.415962696,0.0,0.0,-9.065230489
48L_5_341,0.0,-1.2527,0.0,-5.3163,0.0,-8.3337,0.0,-1.986340731,9.446620345,0.0,0.0,-9.049096107
48L_5_342,0.0,-1.1799,0.0,-5.3728,0.0,-8.2508,0.0,-1.985379457,9.474161863,0.0,0.0,-9.039812088
48L_5_343,0.0,-1.1327,0.0,-5.4112,0.0,-8.1966,0.0,-1.98730275,9.490884542,0.0,0.0,-9.036188126
48L_5_344,0.0,-1.1195,0.0,-5.4271,0.0,-8.1817,0.0,-1.990375668,9.490899444,0.0,0.0,-9.036160111
48L_5_345,0.0,-1.1466,0.0,-5.4181,0.0,-8.2134,0.0,-1.994259506,9.469648004,0.0,0.0,-9.039286971
48L_5_346,0.0,-1.2211,0.0,-5.3788,0.0,-8.3004,0.0,-2.0004794,9.422910213,0.0,0.0,-9.048755169
48L_5_347,0.0,-1.3535,0.0,-5.2983,0.0,-8.4549,0.0,-2.012313455,9.346042275,0.0,0.0,-9.072157741
48L_5_348,0.0,-1.5583,0.0,-5.1588,0.0,-8.6928,0.0,-2.034235597,9.233329892,0.0,0.0,-9.120987058
48L_5_349,0.0,-1.852,0.0,-4.9381,0.0,-9.0317,0.0,-2.071021944,9.076592326,0.0,0.0,-9.209009409
48L_5_350,0.0,-2.2487,0.0,-4.6146,0.0,-9.4866,0.0,-2.12658003,8.862642646,0.0,0.0,-9.349550605
48L_5_351,0.0,-2.7506,0.0,-4.1737,0.0,-10.0602,0.0,-2.202623636,8.570855856,0.0,0.0,-9.551722407
48L_5_352,0.0,-3.2121,0.0,-3.6231,0.0,-10.6357,0.0,-2.2975088660000003,8.173558712,0.0,0.0,-9.81628716
48L_5_353,0.0,-3.6027,0.0,-2.9805,0.0,-11.2013,0.0,-2.405813038,7.641620636000001,0.0,0.0,-10.13293505
48L_5_354,0.0,-4.0515,0.0,-2.2752,0.0,-11.857,0.0,-2.51943469,6.954785585,0.0,0.0,-10.48140883
48L_5_355,0.0,-4.5275,0.0,-1.566,0.0,-12.5612,0.0,-2.630617023,6.112128496,0.0,0.0,-10.83788276
48L_5_356,0.0,-4.9895,0.0,-0.9207,0.0,-13.2569,0.0,-2.735957503,5.136060715,0.0,0.0,-11.18478417
48L_5_357,0.0,-5.3721,0.0,-0.3961,0.0,-13.882,0.0,-2.838816345,4.066922963,0.0,0.0,-11.51819468
48L_5_358,0.0,-5.7143,0.0,-0.0314,0.0,-14.4364,0.0,-2.94744432,2.952786386,0.0,0.0,-11.84599996
48L_5_359,0.0,-6.0057,0.1673,0.0,0.0,-14.9019,0.0,-3.068912625,1.842613518,0.0,0.0,-12.17557669
48L_5_360,0.0,-6.2483,0.2228,0.0,0.0,-15.2825,0.0,-3.202757239,0.7852058113,0.0,0.0,-12.4992609
48L_5_361,0.0,-6.4442,0.1763,0.0,0.0,-15.5888,0.0,-3.339348733,0.0,-0.1721160114,0.0,-12.78998971
48L_5_362,0.0,-6.5934,0.0725,0.0,0.0,-15.832,0.0,-3.464729488,0.0,-0.9912659228,0.0,-13.01230073
48L_5_363,0.0,-6.6991,0.0,-0.0532,0.0,-16.024,0.0,-3.5686749220000005,0.0,-1.655074954,0.0,-13.14107537
48L_5_364,0.0,-6.7722,0.0,-0.181,0.0,-16.1803,0.0,-3.650319874,0.0,-2.173517197,0.0,-13.1742692
48L_5_365,0.0,-6.8308,0.0,-0.3057,0.0,-16.3201,0.0,-3.717800677,0.0,-2.577850819,0.0,-13.13165188
48L_5_366,0.0,-6.8946,0.0,-0.432,0.0,-16.4643,0.0,-3.782957792,0.0,-2.90528357,0.0,-13.04268122
48L_5_367,0.0,-6.9785,0.0,-0.5667,0.0,-16.6315,0.0,-3.855246902,0.0,-3.183520138,0.0,-12.93333054
48L_5_368,0.0,-7.0891,0.0,-0.714,0.0,-16.8345,0.0,-3.938521445,0.0,-3.423362672,0.0,-12.81977654
48L_5_369,0.0,-7.2256,0.0,-0.8719,0.0,-17.0777,0.0,-4.031375349,0.0,-3.620727956,0.0,-12.70979881
48L_5_370,0.0,-7.3813,0.0,-1.0321,0.0,-17.3569,0.0,-4.1292473670000005,0.0,-3.763812184,0.0,-12.60710001
48L_5_371,0.0,-7.5469,0.0,-1.1822,0.0,-17.6596,0.0,-4.226326644,0.0,-3.840693533000001,0.0,-12.51387835
48L_5_372,0.0,-7.712,0.0,-1.3096,0.0,-17.9677,0.0,-4.316784143,0.0,-3.845217824,0.0,-12.43095875
48L_5_373,0.0,-7.8674,0.0,-1.4051,0.0,-18.2613,0.0,-4.395829141,0.0,-3.780642748,0.0,-12.35750437
48L_5_374,0.0,-8.0074,0.0,-1.4653,0.0,-18.523,0.0,-4.460782707,0.0,-3.660413027,0.0,-12.29162574
48L_5_375,0.0,-8.1303,0.0,-1.4922,0.0,-18.7416,0.0,-4.511612058,0.0,-3.505354524,0.0,-12.23124266
48L_5_376,0.0,-8.238,0.0,-1.4915,0.0,-18.9132,0.0,-4.550373256,0.0,-3.337761462,0.0,-12.174093720000002
48L_5_377,0.0,-8.3343,0.0,-1.4701,0.0,-19.0408,0.0,-4.579821825,0.0,-3.174638748,0.0,-12.11698174
48L_5_378,0.0,-8.4235,0.0,-1.4332,0.0,-19.1316,0.0,-4.602147639,0.0,-3.023228049,0.0,-12.05547452
48L_5_379,0.0,-8.5092,0.0,-1.3841,0.0,-19.1953,0.0,-4.618598223,0.0,-2.88085103,0.0,-11.984944340000002
48L_5_380,0.0,-8.594,0.0,-1.3234,0.0,-19.2404,0.0,-4.629899859,0.0,-2.738690972,0.0,-11.902318
48L_5_381,0.0,-8.6792,0.0,-1.2505,0.0,-19.2732,0.0,-4.636818767,0.0,-2.587207854,0.0,-11.80716753
48L_5_382,0.0,-8.7648,0.0,-1.1646,0.0,-19.2964,0.0,-4.640487134,0.0,-2.42075786,0.0,-11.70167446
48L_5_383,0.0,-8.8504,0.0,-1.0659,0.0,-19.31,0.0,-4.642594755,0.0,-2.240051627,0.0,-11.59034491
48L_5_384,0.0,-8.9351,0.0,-0.9562,0.0,-19.3134,0.0,-4.645476639,0.0,-2.052071989,0.0,-11.47993445
48L_5_385,0.0,-9.0179,0.0,-0.8393,0.0,-19.3071,0.0,-4.651826918,0.0,-1.867857575,0.0,-11.37895823
48L_5_386,0.0,-9.0974,0.0,-0.7204,0.0,-19.2936,0.0,-4.663915932,0.0,-1.699320376,0.0,-11.29600048
48L_5_387,0.0,-9.1718,0.0,-0.6057,0.0,-19.2766,0.0,-4.682672322,0.0,-1.556480825,0.0,-11.2372005
48L_5_388,0.0,-9.239,0.0,-0.5015,0.0,-19.2595,0.0,-4.707167745,0.0,-1.445799619,0.0,-11.204212899999998
48L_5_389,0.0,-9.2971,0.0,-0.4131,0.0,-19.2446,0.0,-4.734757543,0.0,-1.369415224,0.0,-11.19377851
48L_5_390,0.0,-9.3445,0.0,-0.3452,0.0,-19.2326,0.0,-4.761749804,0.0,-1.324919462,0.0,-11.199171539999998
48L_5_391,0.0,-9.3795,0.0,-0.3006,0.0,-19.2234,0.0,-4.784290195,0.0,-1.305700243,0.0,-11.21268392
48L_5_392,0.0,-9.4004,0.0,-0.2808,0.0,-19.2174,0.0,-4.799180329,0.0,-1.302258372,0.0,-11.22791529
48L_5_393,0.0,-9.4057,0.0,-0.2853,0.0,-19.2163,0.0,-4.8044312,0.0,-1.304841638,0.0,-11.240906719999998
48L_5_394,0.0,-9.3944,0.0,-0.3122,0.0,-19.2217,0.0,-4.799477458,0.0,-1.307134628,0.0,-11.25013947
48L_5_395,0.0,-9.3669,0.0,-0.3581,0.0,-19.2348,0.0,-4.78508383,0.0,-1.309793144,0.0,-11.25604272
48L_5_396,0.0,-9.3252,0.0,-0.42,0.0,-19.2539,0.0,-4.763043225,0.0,-1.321965903,0.0,-11.26055479
48L_5_397,0.0,-9.2725,0.0,-0.496,0.0,-19.2744,0.0,-4.735791385,0.0,-1.359359026,0.0,-11.26687527
48L_5_398,0.0,-9.212,0.0,-0.5851,0.0,-19.2884,0.0,-4.706096053,0.0,-1.439082623,0.0,-11.279278989999998
48L_5_399,0.0,-9.1454,0.0,-0.6864,0.0,-19.2871,0.0,-4.676828384,0.0,-1.573473513,0.0,-11.30298734
48L_5_400,0.0,-9.0727,0.0,-0.798,0.0,-19.2619,0.0,-4.650615156,0.0,-1.76577419,0.0,-11.34385705
48L_5_401,0.0,-8.9918,0.0,-0.9156,0.0,-19.2059,0.0,-4.629179537,0.0,-2.009388655,0.0,-11.407420639999998
48L_5_402,0.0,-8.8993,0.0,-1.0334,0.0,-19.1146,0.0,-4.612698555,0.0,-2.290447503,0.0,-11.4973104
48L_5_403,0.0,-8.792,0.0,-1.1446,0.0,-18.9864,0.0,-4.59992379,0.0,-2.591870427,0.0,-11.61428928
48L_5_404,0.0,-8.6682,0.0,-1.2422,0.0,-18.822,0.0,-4.589347243,0.0,-2.8967797760000003,0.0,-11.75724387
48L_5_405,0.0,-8.5278,0.0,-1.3203,0.0,-18.6244,0.0,-4.580672979,0.0,-3.1901443,0.0,-11.92557931
48L_5_406,0.0,-8.3732,0.0,-1.3741,0.0,-18.3976,0.0,-4.575481712999999,0.0,-3.459198475,0.0,-12.12075591
48L_5_407,0.0,-8.2087,0.0,-1.4004,0.0,-18.1466,0.0,-4.576675594,0.0,-3.693879545,0.0,-12.34550238
48L_5_408,0.0,-8.0399,0.0,-1.3981,0.0,-17.8766,0.0,-4.587175547999999,0.0,-3.887454569,0.0,-12.60170579
48L_5_409,0.0,-7.8729,0.0,-1.368,0.0,-17.5931,0.0,-4.608625472,0.0,-4.03606236,0.0,-12.88924813
48L_5_410,0.0,-7.7125,0.0,-1.3124,0.0,-17.3014,0.0,-4.64045167,0.0,-4.136033356,0.0,-13.20649028
48L_5_411,0.0,-7.5603,0.0,-1.2337,0.0,-17.0067,0.0,-4.679133296,0.0,-4.179878235,0.0,-13.55049014
48L_5_412,0.0,-7.415,0.0,-1.1342,0.0,-16.7132,0.0,-4.717628956,0.0,-4.153945744,0.0,-13.91458035
48L_5_413,0.0,-7.2727,0.0,-1.0154,0.0,-16.4232,0.0,-4.745668769,0.0,-4.040933251,0.0,-14.28381443
48L_5_414,0.0,-7.1295,0.0,-0.8794,0.0,-16.1374,0.0,-4.751912951,0.0,-3.827970624,0.0,-14.6324861
48L_5_415,0.0,-6.9833,0.0,-0.7294,0.0,-15.8556,0.0,-4.727851152,0.0,-3.5167899730000003,0.0,-14.9281168
48L_5_416,0.0,-6.8363,0.0,-0.5702,0.0,-15.5793,0.0,-4.671325386,0.0,-3.129129112,0.0,-15.1417315
48L_5_417,0.0,-6.6924,0.0,-0.4129,0.0,-15.2771,0.0,-4.587031007,0.0,-2.701723576,0.0,-15.25873542
48L_5_418,0.0,-6.5651,0.0,-0.2541,0.0,-15.0421,0.0,-4.483507276,0.0,-2.272149175,0.0,-15.28373241
48L_5_419,0.0,-6.4556,0.0,-0.1008,0.0,-14.8332,0.0,-4.368952811,0.0,-1.864072382,0.0,-15.23708582
48L_5_420,0.0,-6.3667,0.0482,0.0,0.0,-14.657,0.0,-4.248597324,0.0,-1.480870247,0.0,-15.14593005
48L_5_421,0.0,-6.2969,0.1976,0.0,0.0,-14.5147,0.0,-4.124374092,0.0,-1.109732985,0.0,-15.03425837
48L_5_422,0.0,-6.2419,0.354,0.0,0.0,-14.4017,0.0,-3.995918334,0.0,-0.7312010973999999,0.0,-14.9158895
48L_5_423,0.0,-6.1958,0.5233,0.0,0.0,-14.3106,0.0,-3.861780465,0.0,-0.3273534402,0.0,-14.79224682
48L_5_424,0.0,-6.1525,0.7093,0.0,0.0,-14.2337,0.0,-3.72040987,0.1147300657,0.0,0.0,-14.654766319999998
48L_5_425,0.0,-6.1069,0.9125,0.0,0.0,-14.1649,0.0,-3.570982218,0.6029669568,0.0,0.0,-14.490288499999998
48L_5_426,0.0,-6.0555,1.1294,0.0,0.0,-14.1011,0.0,-3.414222896,1.14024654,0.0,0.0,-14.28735614
48L_5_427,0.0,-5.9978,1.3518,0.0,0.0,-14.0414,0.0,-3.253071308,1.722403616,0.0,0.0,-14.04150963
48L_5_428,0.0,-5.9358,1.5667,0.0,0.0,-13.9858,0.0,-3.0927160380000003,2.335764766,0.0,0.0,-13.75783801
48L_5_429,0.0,-5.8736,1.7576,0.0,0.0,-13.9332,0.0,-2.939576209,2.957983017,0.0,0.0,-13.4495759
48L_5_430,0.0,-5.8142,1.9073,0.0,0.0,-13.8792,0.0,-2.799421847,3.564207554,0.0,0.0,-13.1329143
48L_5_431,0.0,-5.7564,2.0008,0.0,0.0,-13.8151,0.0,-2.675476968,4.136288762,0.0,0.0,-12.8200233
48L_5_432,0.0,-5.6925,2.0271,0.0,0.0,-13.7276,0.0,-2.5674879550000003,4.669595659,0.0,0.0,-12.5131321
48L_5_433,0.0,-5.6079,1.9789,0.0,0.0,-13.6002,0.0,-2.472184747,5.173081756,0.0,0.0,-12.20236778
48L_5_434,0.0,-5.4841,1.8495,0.0,0.0,-13.4153,0.0,-2.384945154,5.662403107,0.0,0.0,-11.86956167
48L_5_435,0.0,-5.3051,1.6315,0.0,0.0,-13.1592,0.0,-2.302185893,6.149722338,0.0,0.0,-11.49866223
48L_5_436,0.0,-5.0665,1.3172,0.0,0.0,-12.8289,0.0,-2.223747969,6.635119915,0.0,0.0,-11.08945251
48L_5_437,0.0,-4.782,0.9033,0.0,0.0,-12.4377,0.0,-2.15400517,7.1036374570000005,0.0,0.0,-10.66636205
48L_5_438,0.0,-4.4824,0.3996,0.0,0.0,-12.0165,0.0,-2.100215852,7.530072330999999,0.0,0.0,-10.27381063
48L_5_439,0.0,-4.2019,0.0,-0.1626,0.0,-11.6047,0.0,-2.068026811,7.889862061,0.0,0.0,-9.957219958
48L_5_440,0.0,-3.9653,0.0,-0.7312,0.0,-11.2381,0.0,-2.056685388,8.169437646999999,0.0,0.0,-9.740171432
48L_5_441,0.0,-3.7805,0.0,-1.2414,0.0,-10.9388,0.0,-2.057747245,8.368857503000001,0.0,0.0,-9.612674713
48L_5_442,0.0,-3.6452,0.0,-1.6336,0.0,-10.7165,0.0,-2.058907896,8.496366143,0.0,0.0,-9.538303018
48L_5_443,0.0,-3.5558,0.0,-1.8704,0.0,-10.5739,0.0,-2.050719708,8.561736345,0.0,0.0,-9.475573301
48L_5_444,0.0,-3.5096,0.0,-1.9486,0.0,-10.5074,0.0,-2.031857073,8.574166298,0.0,0.0,-9.400947094
48L_5_445,0.0,-3.5038,0.0,-1.8988,0.0,-10.5078,0.0,-2.00988248,8.543698788,0.0,0.0,-9.321053624
48L_5_446,0.0,-3.5362,0.0,-1.7719,0.0,-10.5641,0.0,-1.997707039,8.481451868999999,0.0,0.0,-9.268831015
48L_5_447,0.0,-3.6077,0.0,-1.6197,0.0,-10.6694,0.0,-2.008286864,8.396149873999999,0.0,0.0,-9.287484288
48L_5_448,0.0,-3.7233,0.0,-1.4756,0.0,-10.825,0.0,-2.050000876,8.288033009,0.0,0.0,-9.411370754
48L_5_449,0.0,-3.8899,0.0,-1.3415,0.0,-11.0401,0.0,-2.123532444,8.142998219,0.0,0.0,-9.651155472
48L_5_450,0.0,-4.1131,0.0,-1.1853,0.0,-11.3292,0.0,-2.2200214860000003,7.930681109,0.0,0.0,-9.985672235
48L_5_451,0.0,-4.3923,0.0,-0.9508,0.0,-11.7037,0.0,-2.321127206,7.610785365,0.0,0.0,-10.36214828
48L_5_452,0.0,-4.7111,0.0,-0.5863,0.0,-12.1565,0.0,-2.403503954,7.149567008,0.0,0.0,-10.71035981
48L_5_453,0.0,-5.0287,0.0,-0.0845,0.0,-12.6448,0.0,-2.4497583510000003,6.539512873,0.0,0.0,-10.97536564
48L_5_454,0.0,-5.2927,0.4917,0.0,0.0,-13.098,0.0,-2.462825924,5.804064274,0.0,0.0,-11.15952134
48L_5_455,0.0,-5.4748,1.0255,0.0,0.0,-13.4564,0.0,-2.473888993,4.974453747,0.0,0.0,-11.344423290000002
48L_5_456,0.0,-5.601,1.3975,0.0,0.0,-13.7111,0.0,-2.5331979989999995,4.058544934,0.0,0.0,-11.66012168
48L_5_457,0.0,-5.7277,1.5378,0.0,0.0,-13.8927,0.0,-2.6836416130000003,3.04410249,0.0,0.0,-12.20233083
48L_5_458,0.0,-5.8868,1.4489,0.0,0.0,-14.0304,0.0,-2.9326000810000004,1.94326371,0.0,0.0,-12.9526031
48L_5_459,0.0,-6.0624,1.1967,0.0,0.0,-14.1321,0.0,-3.242939711,0.8294407278,0.0,0.0,-13.77137899
48L_5_460,0.0,-6.2142,0.8753,0.0,0.0,-14.1984,0.0,-3.550912142,0.0,-0.1787585579,0.0,-14.475767610000002
48L_5_461,0.0,-6.3117,0.5659,0.0,0.0,-14.2383,0.0,-3.798601031,0.0,-0.9770140797,0.0,-14.94004369
48L_5_462,0.0,-6.3501,0.3119,0.0,0.0,-14.2696,0.0,-3.959676027,0.0,-1.530761123,0.0,-15.146828889999998
48L_5_463,0.0,-6.3486,0.1176,0.0,0.0,-14.3124,0.0,-4.044854641000001,0.0,-1.888992637,0.0,-15.168684720000002
48L_5_464,0.0,-6.3379,0.0,-0.036,0.0,-14.3821,0.0,-4.088399708,0.0,-2.153726667,0.0,-15.11094689
48L_5_465,0.0,-6.3475,0.0,-0.1731,0.0,-14.4861,0.0,-4.127145112,0.0,-2.429684103,0.0,-15.05838633
48L_5_466,0.0,-6.3948,0.0,-0.3114,0.0,-14.6244,0.0,-4.184187651,0.0,-2.783479989,0.0,-15.04965663
48L_5_467,0.0,-6.482,0.0,-0.4588,0.0,-14.7921,0.0,-4.263376296,0.0,-3.2286027070000003,0.0,-15.08005381
48L_5_468,0.0,-6.6007,0.0,-0.615,0.0,-14.9832,0.0,-4.353765249,0.0,-3.734837174,0.0,-15.1202929
48L_5_469,0.0,-6.7386,0.0,-0.7751,0.0,-15.194,0.0,-4.43898499,0.0,-4.24996227,0.0,-15.13748288
48L_5_470,0.0,-6.893,0.0,-0.93,0.0,-15.4804,0.0,-4.505940974,0.0,-4.720965624,0.0,-15.10907292
48L_5_471,0.0,-7.0435,0.0,-1.0784,0.0,-15.74,0.0,-4.549437165,0.0,-5.107729435,0.0,-15.026743410000002
48L_5_472,0.0,-7.1928,0.0,-1.2106,0.0,-16.0175,0.0,-4.572357237,0.0,-5.388182998,0.0,-14.89271522
48L_5_473,0.0,-7.3416,0.0,-1.3218,0.0,-16.3075,0.0,-4.582979679,0.0,-5.5570852760000005,0.0,-14.71384406
48L_5_474,0.0,-7.4936,0.0,-1.4084,0.0,-16.6006,0.0,-4.591271579000001,0.0,-5.6210184100000005,0.0,-14.49801803
48L_5_475,0.0,-7.6533,0.0,-1.4674,0.0,-16.8859,0.0,-4.605495334,0.0,-5.591639876,0.0,-14.25417662
48L_5_476,0.0,-7.8233,0.0,-1.4961,0.0,-17.1535,0.0,-4.629993141,0.0,-5.479152799,0.0,-13.99421692
48L_5_477,0.0,-8.0021,0.0,-1.4923,0.0,-17.3969,0.0,-4.664623736999999,0.0,-5.288354158000001,0.0,-13.733829259999998
48L_5_478,0.0,-8.1827,0.0,-1.4556,0.0,-17.6133,0.0,-4.705713391,0.0,-5.019348264,0.0,-13.49003553
48L_5_479,0.0,-8.355,0.0,-1.3887,0.0,-17.803,0.0,-4.747826755,0.0,-4.673054218,0.0,-13.2757616
48L_5_480,0.0,-8.5094,0.0,-1.298,0.0,-17.9679,0.0,-4.785563052,0.0,-4.258752763,0.0,-13.09467077
48L_5_481,0.0,-8.6416,0.0,-1.1921,0.0,-18.1094,0.0,-4.814965427,0.0,-3.79898876,0.0,-12.94037461
48L_5_482,0.0,-8.7533,0.0,-1.0789,0.0,-18.2275,0.0,-4.834498465,0.0,-3.328075707,0.0,-12.80136824
48L_5_483,0.0,-8.8509,0.0,-0.9634,0.0,-18.3214,0.0,-4.845567048,0.0,-2.884199321,0.0,-12.66868234
48L_5_484,0.0,-8.9415,0.0,-0.8474,0.0,-18.3903,0.0,-4.852305055,0.0,-2.499058247,0.0,-12.541083099999998
48L_5_485,0.0,-9.0298,0.0,-0.7303,0.0,-18.4348,0.0,-4.860379398,0.0,-2.190065235,0.0,-12.42488265
48L_5_486,0.0,-9.1163,0.0,-0.6111,0.0,-18.4573,0.0,-4.874971807,0.0,-1.957977563,0.0,-12.32912779
48L_5_487,0.0,-9.1986,0.0,-0.4907,0.0,-18.4616,0.0,-4.898615479,0.0,-1.789644063,0.0,-12.25922346
48L_5_488,0.0,-9.2732,0.0,-0.3715,0.0,-18.4529,0.0,-4.929828644,0.0,-1.663642377,0.0,-12.21233487
48L_5_489,0.0,-9.3371,0.0,-0.257,0.0,-18.4359,0.0,-4.96337831,0.0,-1.556718349,0.0,-12.17721224
48L_5_490,0.0,-9.3893,0.0,-0.1507,0.0,-18.4145,0.0,-4.992354214,0.0,-1.449903846,0.0,-12.13905454
48L_5_491,0.0,-9.4302,0.0,-0.0548,0.0,-18.3915,0.0,-5.011190772000001,0.0,-1.333227605,0.0,-12.08690643
48L_5_492,0.0,-9.4617,0.0296,0.0,0.0,-18.3684,0.0,-5.018075705,0.0,-1.207362488,0.0,-12.01918125
48L_5_493,0.0,-9.4862,0.1026,0.0,0.0,-18.3461,0.0,-5.015580057999999,0.0,-1.081343517,0.0,-11.94428563
48L_5_494,0.0,-9.5067,0.1652,0.0,0.0,-18.325,0.0,-5.009413362,0.0,-0.9677113593,0.0,-11.87666059
48L_5_495,0.0,-9.5258,0.2184,0.0,0.0,-18.3054,0.0,-5.006006956,0.0,-0.8777175099,0.0,-11.83059454
48L_5_496,0.0,-9.5446,0.2619,0.0,0.0,-18.2878,0.0,-5.009855628,0.0,-0.818329826,0.0,-11.8142283
48L_5_497,0.0,-9.5631,0.2943,0.0,0.0,-18.273,0.0,-5.021557808,0.0,-0.7910946012,0.0,-11.82577491
48L_5_498,0.0,-9.5792,0.3125,0.0,0.0,-18.2623,0.0,-5.037398338,0.0,-0.7921949774000001,0.0,-11.85358286
48L_5_499,0.0,-9.5903,0.3131,0.0,0.0,-18.2576,0.0,-5.050875545,0.0,-0.8134329319,0.0,-11.88075066
48L_5_500,0.0,-9.5931,0.2936,0.0,0.0,-18.2607,0.0,-5.055744052,0.0,-0.8443956821999999,0.0,-11.89291
48L_5_501,0.0,-9.5854,0.2538,0.0,0.0,-18.2724,0.0,-5.049230456,0.0,-0.8758214861,0.0,-11.88548803
48L_5_502,0.0,-9.5661,0.1961,0.0,0.0,-18.2918,0.0,-5.033601522,0.0,-0.9031550586,0.0,-11.86609864
48L_5_503,0.0,-9.5363,0.1249,0.0,0.0,-18.3158,0.0,-5.014932752,0.0,-0.9286747128,0.0,-11.85029507
48L_5_504,0.0,-9.4982,0.0451,0.0,0.0,-18.3393,0.0,-4.999751449,0.0,-0.9614127874,0.0,-11.85355663
48L_5_505,0.0,-9.4544,0.0,-0.0402,0.0,-18.3567,0.0,-4.991718829,0.0,-1.015541703,0.0,-11.88485384
48L_5_506,0.0,-9.4065,0.0,-0.1307,0.0,-18.3636,0.0,-4.990231693,0.0,-1.108259186,0.0,-11.94501996
48L_5_507,0.0,-9.3545,0.0,-0.2297,0.0,-18.3576,0.0,-4.991122186,0.0,-1.25717029,0.0,-12.02879786
48L_5_508,0.0,-9.2964,0.0,-0.3424,0.0,-18.3386,0.0,-4.988354445,0.0,-1.476220489,0.0,-12.12742686
48L_5_509,0.0,-9.2285,0.0,-0.4733,0.0,-18.3073,0.0,-4.975700378,0.0,-1.770020723,0.0,-12.23026156
48L_5_510,0.0,-9.1463,0.0,-0.6229,0.0,-18.2644,0.0,-4.94826287,0.0,-2.128790915,0.0,-12.32666612
48L_5_511,0.0,-9.0445,0.0,-0.7865,0.0,-18.2097,0.0,-4.904158413,0.0,-2.527699471,0.0,-12.4097991
48L_5_512,0.0,-8.9195,0.0,-0.954,0.0,-18.142,0.0,-4.846128225,0.0,-2.932648659,0.0,-12.48148441
48L_5_513,0.0,-8.7714,0.0,-1.1126,0.0,-18.0591,0.0,-4.782033265,0.0,-3.310369253,0.0,-12.55488873
48L_5_514,0.0,-8.605,0.0,-1.2498,0.0,-17.9578,0.0,-4.723326266,0.0,-3.637759089,0.0,-12.652130130000002
48L_5_515,0.0,-8.4288,0.0,-1.357,0.0,-17.8348,0.0,-4.681796432,0.0,-3.906247318,0.0,-12.79725194
48L_5_516,0.0,-8.2522,0.0,-1.4304,0.0,-17.6871,0.0,-4.665994048,0.0,-4.120296538,0.0,-13.007864950000002
48L_5_517,0.0,-8.0825,0.0,-1.4704,0.0,-17.5128,0.0,-4.678737819,0.0,-4.291782081,0.0,-13.28876138
48L_5_518,0.0,-7.9228,0.0,-1.48,0.0,-17.3109,0.0,-4.71629709,0.0,-4.43264544,0.0,-13.62904906
48L_5_519,0.0,-7.7728,0.0,-1.4623,0.0,-17.0821,0.0,-4.769203365,0.0,-4.548019469,0.0,-14.00339842
48L_5_520,0.0,-7.6294,0.0,-1.42,0.0,-16.8291,0.0,-4.824367464,0.0,-4.632003605,0.0,-14.377712010000002
48L_5_521,0.0,-7.4884,0.0,-1.3546,0.0,-16.5574,0.0,-4.867957234,0.0,-4.66784358,0.0,-14.71826196
48L_5_522,0.0,-7.346,0.0,-1.2665,0.0,-16.275,0.0,-4.888295531,0.0,-4.632708132,0.0,-15.00090837
48L_5_523,0.0,-7.2001,0.0,-1.1563,0.0,-15.9919,0.0,-4.878112078,0.0,-4.5051983,0.0,-15.216119290000002
48L_5_524,0.0,-7.0516,0.0,-1.0255,0.0,-15.7182,0.0,-4.835667312,0.0,-4.272603989,0.0,-15.36753654
48L_5_525,0.0,-6.8999,0.0,-0.8803,0.0,-15.4189,0.0,-4.764460921,0.0,-3.935593665,0.0,-15.46552062
48L_5_526,0.0,-6.7617,0.0,-0.722,0.0,-15.1969,0.0,-4.671641588,0.0,-3.509660959,0.0,-15.520020720000002
48L_5_527,0.0,-6.634,0.0,-0.5586,0.0,-14.9974,0.0,-4.565806687,0.0,-3.023542166,0.0,-15.5371654
48L_5_528,0.0,-6.5207,0.0,-0.3965,0.0,-14.8192,0.0,-4.454896748,0.0,-2.514420152,0.0,-15.5205524
48L_5_529,0.0,-6.4237,0.0,-0.2385,0.0,-14.6599,0.0,-4.344290495,0.0,-2.019392997,0.0,-15.4739511
48L_5_530,0.0,-6.3427,0.0,-0.0837,0.0,-14.517,0.0,-4.234994054,0.0,-1.564157903,0.0,-15.40133834
